ra,dec
217.73296249999999,48.03377777777777
118.74026388396,38.25643974149
120.24955907619,16.67057259205
176.23887528161,-2.5037556105099994
122.22901339413004,39.09267184427
142.02777621758,17.196639568859997
175.26506426042,1.72547304202
133.95479199999997,42.072254
276.45555732485,46.90256646174
190.65345299999998,38.635042999999996
254.75416297605,32.49424521316
203.72235958949997,-1.5440362910899998
156.85773851,20.447632102039993
174.10978434951,50.223260065309994
213.19768812380997,4.908770013579999
208.8586,35.4295
257.28418886906,9.39935157667
126.20159206185001,35.8205384547
125.27424056492,35.61839423998
136.895464,32.956381
229.4373841628,31.004390412150002
258.18318320543995,62.045855409439994
124.86179064607002,18.427728397690004
17.70413647582,-10.382269730539997
149.870155,2.635413
243.37528363333004,29.14338511747001
223.26195114787998,33.14512513017
152.94016249999999,46.47234722222222
186.11879999999996,42.11010000000001
32.57000000000001,32.8261
33.3686,34.3056
33.503,30.437200000000004
9.477458333333333,0.4548333333333334
60.94818732804,-5.35363170909
172.00267991157,-39.55457530345001
114.65710389359,48.34663907761
198.79103307002998,8.68147232093
193.87642999999997,36.971291
169.857712,62.483928
134.9897799862,17.818716711980002
54.558695107670005,10.084324378969999
127.50312566062001,19.76381036996
175.74884131197,13.0851979192
235.0637,-14.895399999999997
164.42956099999998,51.09936800000001
149.99729166666665,2.4492222222222217
157.390847,29.91727
188.75416666666666,53.30833333333333
153.99269684855,40.77980914407001
147.47348148437,44.94878547893
143.45757302569,45.33272851859
141.41279133659,36.45155429477001
141.00488570888,40.58255159476
132.25508962635,40.51416276086
12.239826333333335,11.944692638888888
39.64565400000001,-3.4859131388888893
59.587023083333335,0.7072384444444444
107.87606683333335,39.12489655555556
132.94191534344,37.244354986409995
135.863129,4.437499
137.64928600000002,35.128479
138.36556441666667,55.97309347222222
161.276005,8.622051000000003
166.38355443499,7.625279036659999
171.41876329166664,33.65716055555555
187.2605484,47.6155532
188.705276,3.193035
190.17716737499998,2.1385205277777777
192.57276178151,8.70508607385
208.84486399999997,-2.9132808611111107
211.0553923333333,56.37561852777778
218.24391199874,29.32409569135
220.95181036869,-0.4333256284
226.94519545045,4.04220634857
227.15401201668,23.873628015349997
249.50983999999997,16.384401
250.09176658411997,46.71278211239
253.20988154166668,63.00756769444445
323.32968466344,-6.6343386322699995
334.53197170833334,8.892703055555556
149.30263520437,2.96879207744
342.12735,12.361628999999999
165.724797,12.984468
178.78806899999998,23.436278
130.31291495439,7.969481800800001
0.8064966315,-6.119404072629999
196.98139469930996,12.31344092403
9.288056528070001,9.171042541960002
142.04711342276,2.6887870567400003
249.38396722727,40.839188798399995
147.57432103005,57.88208991220001
94.41404166666666,50.21519444444445
147.98988244505,58.178047270040004
155.79987831435,20.64065498861
158.99625,42.19166666666666
143.2788723,38.6967146
146.30382830028,22.03205564511
140.78116229713,54.61534816425
173.09791666666666,33.41277777777778
23.05375,-9.46361111111111
239.33125262331004,41.51905140196
111.73381460365002,37.85823888674
29.0968,5.6264
9.827449567450001,3.3312793854900007
121.21041666666667,53.32138888888889
147.55583333333334,49.91722222222222
157.85495833333334,30.440194444444447
160.79141353524,39.28024508517001
177.68675172416,37.17505831489999
172.86597947311,32.47068212465
181.97875000000002,65.36055555555555
193.96471487185997,40.64951376252
199.93852454374996,61.04161078311
200.43404432473997,7.527095738089999
207.06121818315,1.47559886774
201.95564557957996,14.15905340873
204.98899956168998,34.75774198862
208.80253644798,42.87539806479
219.50939010115,39.57103215163999
220.73572673867,6.4951381454399995
222.86089097500997,32.286851565380005
248.15833333333336,13.051638888888888
254.01959955032999,41.21488186563
318.75097313803,-7.376617560269999
336.39713538151,-8.001218458070001
33.61914242565,-10.02726514719
115.73110816602,39.54252379918001
122.83686848493998,5.31959553511
128.51826037439,22.645705277230004
128.04425,39.758138888888894
120.64466666666665,34.85786111111111
122.82272188665002,31.70223582954999
131.58166666666665,3.5986111111111114
130.84191130849,39.398505403250006
133.66483747721,50.28905396656
133.16680833333334,51.76339166666668
143.81094918241,12.346826217479999
158.02392725696,4.95444757181
