ra,dec
153.195968,-57.4066758
40.1465795,-57.3727076
188.5321765,-57.3136255
240.0043257,-57.2956708
134.5687485,-56.9171738
157.9012023,-56.8248871
165.0045096,-56.5404253
156.8289167,-56.4273068
237.0792615,-56.2571515
161.7642878,-56.0328449
235.8641773,-55.7954727
343.175947,-55.5170963
267.3067127,-55.3465971
236.5871031,-55.3362215
236.0372505,-55.3009813
233.09481,-55.23617
74.9701838,-55.1061182
150.823137,-54.9834682
145.9957888,-58.6108894
225.3194576,-58.506037
158.5669807,-58.48727
150.9417757,-58.4845321
159.3858124,-58.4773201
150.564357,-58.4654063
231.9273438,-58.4018752
118.9665993,-58.3754394
161.4126933,-58.3168258
154.0576502,-58.3009669
71.5231363,-54.5056405
233.2939235,-54.4288918
162.7355936,-54.3181987
238.7131575,-54.1414176
37.145869,-54.0350616
241.81115,-54.01466
241.9138079,-53.8916534
239.8675359,-53.747676
246.4623169,-53.743436
60.0286806,-53.6766189
53.9036777,-53.6655935
54.6783852,-53.4591984
236.9245357,-53.35835
242.9177895,-53.2752173
159.2775543,-53.1081865
243.6486206,-52.8050191
245.0252367,-52.4013767
244.8114706,-52.355862
41.9960028,-52.3040591
115.1420887,-52.2771797
124.4442482,-51.8939656
240.8065184,-51.8536595
55.8665028,-51.6681452
56.5630064,-51.5207465
59.3459486,-51.4594599
250.6455057,-51.2856352
11.8085996,-54.6841032
59.1701647,-54.6240869
238.1507797,-54.5939416
234.2593684,-54.4900609
258.0467743,-54.4730503
241.039308,-54.3871897
142.7272651,-54.3734105
145.6806969,-54.3715005
327.9846791,-54.356445
106.4423977,-54.1330806
67.6667779,-53.615453
238.1280022,-53.5860853
147.6954427,-53.2982409
4.0302071,-53.1783255
244.6803107,-53.120699
26.8044719,-53.0749882
242.2191291,-53.0157317
244.3495749,-52.9410703
191.2960982,-52.8729772
68.0476719,-52.866654
246.7848028,-52.7405022
240.3314013,-52.7076916
46.516381,-52.5988334
347.1348687,-52.5654901
70.6558353,-52.5361816
140.9899938,-51.990593
169.6210242,-51.9122815
355.8772593,-51.681958
246.7472584,-51.5172065
240.0397918,-51.4535181
75.20791,-51.3539452
213.7577871,-54.58408
175.7113886,-54.5473685
223.7969723,-54.4670014
237.6471605,-54.3066428
236.5309553,-54.2394773
237.240692,-54.0463759
155.1842211,-53.9060656
174.0428352,-53.4005407
53.6986492,-52.9751264
171.578705,-52.9130536
242.9649463,-52.8449558
38.5851168,-52.8047065
159.1691082,-52.6610822
135.8044008,-52.6319814
78.7864106,-52.5728189
162.5494467,-52.5679461
243.25655,-52.52807
248.2227324,-51.9243349
186.6906439,-51.7415427
240.2798327,-51.528343
242.6608537,-51.500617
163.1923966,-51.3852591
148.5642492,-54.7635722
55.1692149,-54.5179868
237.8236471,-51.1981315
251.6442598,-50.9327034
129.0603581,-50.8369248
170.8738522,-50.6106231
232.0409049,-50.6040498
133.2879944,-50.5357457
248.6707029,-50.5171424
322.1699682,-50.4408922
248.9256702,-50.4298036
244.5148285,-50.2881098
242.6309037,-50.0125017
133.3649887,-49.7758045
137.7936334,-49.6730669
246.3846852,-49.6500028
134.2241092,-49.496741
138.0853005,-49.4730387
134.9557011,-49.2195115
134.0728465,-49.1090135
137.2046848,-49.0420748
243.1218078,-48.9972978
138.3917174,-48.9904777
135.8595479,-48.920999
250.0167495,-48.7825869
133.1621282,-48.7285259
239.1647271,-48.5042418
154.8305841,-48.2677494
253.3227503,-47.9600582
6.1155079,-51.2533459
179.5730803,-51.1349301
247.0347129,-50.934025
338.9330592,-50.8908309
138.3667176,-50.4625592
253.5404625,-50.3984317
259.2235565,-50.3792476
244.9162241,-50.3479387
345.7759631,-50.2724025
148.6927823,-50.2478606
245.3979517,-50.0087256
347.3919903,-49.8479664
144.1618495,-49.7158978
328.5632906,-49.6597669
34.1568206,-49.5869726
141.2170916,-49.4932068
249.1884369,-49.4617588
134.246774,-49.4287765
248.3376645,-49.3682337
134.0599339,-49.3668627
136.2775055,-49.3092559
248.4521903,-49.2521249
243.4265061,-49.2382011
239.3265252,-49.1968845
135.2894042,-49.0028307
249.6648829,-48.8254767
135.0319995,-48.7301552
135.5150617,-48.5981199
243.7832875,-48.4703032
252.06323,-48.37474
247.536994,-48.1739027
139.0949838,-48.0459332
137.2785034,-47.9772847
151.6787158,-51.2246453
241.1463129,-51.1878771
242.34141,-51.1367
241.170079,-51.0815299
126.8315618,-51.0005268
332.2985988,-50.9239099
142.2398522,-50.9144708
288.0120918,-50.8769018
135.2082445,-50.8029177
246.5163098,-50.547991
245.338747,-50.5388079
57.6863081,-50.3946135
242.5402767,-50.3690697
189.864581,-50.0367886
138.1883036,-49.5903481
250.5076152,-49.3430658
138.3334736,-49.2222601
135.1216832,-49.1726302
130.8529222,-49.1294107
229.430039,-49.1214132
62.784457,-48.8977457
245.4306293,-48.8248211
250.2234015,-48.7245644
134.5807627,-48.656226
250.6589399,-48.6315142
70.6397043,-48.5516823
242.5943877,-48.4849342
250.04726,-48.07913
62.7369209,-48.0695854
109.6847151,-51.2547871
244.9009129,-51.0835595
168.2383593,-51.0051071
248.1286555,-47.7649058
251.9560334,-47.5470388
138.8741884,-47.5431598
228.5049967,-47.5342638
134.0276738,-47.4896697
134.7545134,-47.2470091
251.9737983,-47.1950562
186.2367044,-47.1899037
248.297175,-46.9837317
171.9680717,-46.861522
234.3997167,-46.7065972
348.1613686,-46.5957646
254.8275657,-46.4040888
70.9375801,-46.402121
309.9723813,-46.3629368
246.7656055,-46.3313541
113.8776105,-46.2863023
150.4064666,-45.8451519
322.5764076,-45.6076798
136.6488022,-45.553671
118.5930495,-45.5443022
253.9360081,-45.4781199
252.2493546,-45.2968774
252.094429,-45.1037332
229.0749782,-45.0350617
136.0831468,-47.9364702
138.9729631,-47.9290161
138.9688661,-47.9167558
246.8690248,-47.8406173
47.0475386,-47.8104249
250.6225346,-47.7838486
135.8899748,-47.4641146
134.4495759,-47.343707
253.4319978,-47.2693157
250.2874767,-47.2258097
249.6295535,-47.0890749
253.790786,-47.0333956
134.0363938,-46.9990437
160.7659466,-46.8730587
249.7226945,-46.8212842
251.2578109,-46.6707357
246.343743,-46.4591564
126.6672344,-46.3426955
247.7559823,-46.0316279
250.7874483,-45.9956852
3.8200365,-45.8285868
201.778017,-45.7642043
215.1559102,-45.7600333
249.7921007,-45.6900892
257.5290499,-45.637082
249.8074613,-45.5935115
250.4598267,-45.4442808
247.7989267,-45.3937504
251.9731346,-45.2899642
253.668078,-45.2045948
72.8707679,-45.1211088
252.4614882,-44.9425199
287.0721001,-44.8144921
138.9279979,-47.7847592
139.50763,-47.68602
134.6443085,-47.471177
138.8602006,-47.4407499
138.8143436,-47.3634255
134.8348541,-47.3390891
249.6413882,-47.3124361
64.3391548,-47.3043018
258.272827,-47.1162961
136.0059301,-47.0826209
250.8156744,-46.9425306
248.798545,-46.8536007
254.6044979,-46.5271292
245.4639172,-46.4944971
61.0247977,-46.2442505
130.9304929,-45.8436179
251.0120246,-45.8014966
201.3217661,-45.7684649
59.5614444,-45.5123502
256.8480682,-45.3747812
233.482652,-44.9900006
139.2224491,-47.848124
139.2465747,-47.8450792
193.3377152,-44.7001321
251.1570815,-44.5138233
132.5389857,-44.448074
251.2690415,-44.4424717
259.4734452,-44.3869532
185.8802322,-44.306516
132.706177,-44.2943416
168.75013,-44.14789
254.2178212,-43.7060072
137.3762173,-43.7031656
67.5062582,-43.687581
129.9599073,-43.5303155
255.116931,-43.4952541
252.3598613,-43.3254697
319.6774533,-43.2566624
112.708748,-43.2106703
134.1999719,-43.1843912
158.544486,-42.8418391
133.0119388,-42.7990906
132.141302,-42.6168734
134.4370431,-42.6008782
251.4782095,-42.1874769
133.4938451,-42.0190552
248.9919542,-41.8759167
251.7014338,-44.767084
286.9121554,-44.6927325
134.8960195,-44.6064908
250.2678118,-44.323311
109.6573478,-44.2494326
308.5939031,-43.9686528
247.8562587,-43.9095002
132.3029613,-43.6335572
128.1208531,-43.554048
254.0184883,-43.4536912
251.0631664,-43.4527758
132.6322585,-43.2288215
252.8064878,-43.1278013
250.7078912,-43.1052382
250.9042753,-42.849318
265.9110273,-42.8483587
89.5734061,-42.8035471
252.449402,-42.7846953
134.5199305,-42.7468923
258.6204685,-42.5902215
132.8260007,-42.4201111
132.9788206,-42.1562593
76.7803208,-42.0449122
251.9843309,-42.0237701
254.7159683,-41.7860552
136.1031243,-44.718878
251.8650884,-44.3077996
239.9632788,-44.1002604
108.6305357,-43.9614024
351.3092704,-43.9200385
123.0498582,-43.8920055
203.7691889,-43.7512319
135.046174,-43.6903986
252.8937179,-43.5289069
247.9384688,-43.4035483
248.470535,-43.2119654
132.7832697,-43.1365063
255.3534668,-42.9356767
132.186728,-42.9334472
131.6356722,-42.7934505
260.9725189,-42.7754721
156.7897559,-42.6065898
257.844685,-42.5251155
133.6012375,-42.1857608
186.3967015,-41.9347119
249.9535668,-41.9246883
244.9525866,-44.7640247
259.3941925,-44.682135
251.4645878,-44.6601662
305.8010357,-44.6469603
56.3695701,-44.587268
242.5722321,-44.5637076
266.3453724,-41.7563415
133.4820007,-41.7547149
252.5458799,-41.6226939
350.4026086,-41.604148
196.5235176,-41.5663928
131.5846615,-41.453149
260.7517744,-41.4108263
252.8507621,-41.3603703
222.1691954,-41.2940303
255.0774304,-41.0656532
52.0132539,-40.9073424
115.6113847,-40.2593353
254.8278144,-40.2363398
293.6722087,-40.0142609
146.9063096,-39.996676
187.3424053,-39.8516348
260.0495727,-39.7323136
6.6807779,-39.6964369
316.9934222,-39.4841668
257.8125642,-39.1654914
130.3243182,-39.1426746
263.7330209,-39.0934776
47.9092223,-39.0847715
15.6423876,-39.0746728
262.698992,-39.0202576
128.3384509,-38.9883
261.0003668,-38.9816697
259.4953513,-38.8910622
230.6041886,-41.5576003
131.35362,-41.40325
130.97858,-41.28949
131.461134,-41.284699
259.2385369,-41.2666291
197.4025103,-41.051121
299.342917,-41.0497003
253.4208846,-40.9840132
257.5708219,-40.8662306
248.3063,-40.85269
254.5760029,-40.8438032
128.8419046,-40.7111033
252.7538308,-40.6210662
250.6598959,-40.5378398
206.5836493,-40.4929577
192.8993454,-40.4401703
254.6518471,-40.3931021
253.4614504,-40.3133887
253.1649786,-40.1342765
130.8224607,-40.0980607
254.5158581,-40.0609695
254.54258,-39.97221
251.05764,-39.94067
334.9045036,-39.7620005
252.3913362,-39.7597716
317.1523008,-39.5875177
253.4548788,-39.5432521
258.7671647,-39.5077554
254.0713298,-39.4250889
257.1384116,-39.3761551
2.5596372,-39.361361
9.1484309,-39.3393922
50.7365501,-39.2601429
259.6740928,-39.1020851
261.7282714,-39.0678368
251.576669,-38.9645194
257.5786462,-41.7611186
249.0948375,-41.6584792
252.9396874,-41.4891121
255.410567,-41.466849
255.9828669,-41.3553479
257.7261958,-41.3529695
252.1577052,-41.2896845
249.7852504,-41.1763858
342.5336919,-41.0804605
253.4505458,-41.0048237
250.8796338,-40.9667556
230.96152,-40.92801
170.1606439,-40.8269794
124.7127083,-40.3678778
254.1284836,-40.3144959
256.9724264,-40.2474021
247.5591476,-40.2106118
159.6899104,-39.5448718
45.8700868,-39.5230558
249.3863077,-39.3353014
261.0033891,-39.0094173
251.063744,-41.5443403
174.602512,-38.445241
252.1044936,-38.3995286
261.5156549,-37.9764611
266.3844614,-37.8119429
261.9993861,-37.7272934
199.3003675,-37.681019
262.2848597,-37.2421755
175.9884834,-36.66346
76.8015799,-36.5547186
253.2280024,-36.5161267
141.1383974,-36.4342312
124.8162243,-36.3074383
256.5022257,-36.0816448
258.5614843,-38.8559843
257.0576982,-38.5540634
260.1367928,-38.3280404
283.9570901,-38.2419922
183.4422276,-37.8470604
257.9485281,-37.7217859
206.973443,-37.5876491
266.6491759,-37.4135736
131.8610654,-37.213836
258.6872513,-37.0317963
262.659008,-36.8246813
275.1242653,-36.6196734
0.5811997,-36.5244471
343.397929,-36.5170212
103.8624584,-36.4836787
123.7113148,-36.3665281
122.4289091,-36.257366
215.3128335,-36.22239
252.0787979,-38.741924
261.6344881,-38.7291254
51.9188611,-38.6782173
191.4072381,-38.6699919
248.4783939,-38.5954492
254.6880671,-38.2812482
262.193075,-38.1799904
261.4878429,-38.1129678
166.1239438,-37.9663276
116.4570125,-37.4367766
257.1179339,-37.3294351
221.1477182,-37.1484872
72.1824739,-37.0219323
285.501944,-36.8727555
133.0118697,-36.832905
260.1194823,-36.7243961
259.8289268,-36.5959091
59.295748,-36.3331318
258.6839615,-36.1730515
260.9105766,-38.8273959
126.5449133,-38.6573762
256.058836,-36.0012522
117.1970506,-36.0010244
263.6116358,-35.7928863
259.9731624,-35.7390888
311.119417,-35.6999414
310.860559,-35.1668134
339.5502436,-34.9301759
260.8952872,-34.8398234
109.2005703,-34.7308165
266.9734931,-34.6336152
266.6693541,-34.6288083
268.0456762,-34.6174358
257.5957521,-34.5500379
252.039674,-34.4823981
266.1541834,-34.3435051
260.962333,-34.2710251
165.7523447,-34.2285072
260.4887087,-34.1704322
264.7902924,-34.1301275
225.1567312,-33.9827149
223.7897237,-33.8657455
22.5306782,-33.7703153
279.6839189,-33.7662224
268.6228941,-33.7578338
260.3205619,-33.6224657
260.6091265,-33.5974354
54.9504982,-33.4897983
200.2068408,-33.4447553
15.0212296,-35.8504139
259.4943566,-35.7001134
260.8523732,-35.5303008
264.7573625,-35.4380774
122.6865058,-35.3718168
171.0353782,-34.9933407
256.9044232,-34.9007744
265.0868135,-34.8696193
250.067406,-34.3817186
297.1941293,-34.3410022
266.8434395,-34.194013
260.8237345,-33.9889351
260.2121671,-33.974694
116.849501,-33.8961801
261.2480758,-33.7992904
265.1775505,-33.7868813
259.0766915,-33.515264
230.1046759,-33.4735879
255.9809847,-33.4580283
358.6217072,-33.3858957
4.3401219,-33.2900347
285.6667275,-33.2575047
252.7044078,-35.9837503
262.5148162,-35.9356175
178.8241558,-35.9226772
265.6950263,-35.7323921
204.8768408,-35.7294807
260.19494,-35.70201
260.2222577,-35.650818
252.0884168,-35.6351958
124.0685571,-35.5073258
259.4271021,-35.4581509
178.0534454,-35.302408
262.596929,-35.2367817
259.5692461,-35.2360625
261.5377563,-35.031825
260.7005499,-34.579918
261.1962881,-33.9741012
292.5130221,-33.827842
259.5630425,-33.790439
117.4794541,-33.6448084
28.664403,-33.4271444
267.6547139,-35.9910429
142.2681709,-35.9506639
262.425033,-35.9026433
54.2370113,-33.1261402
168.5484095,-33.0872244
256.552212,-33.0566771
256.521599,-33.0143951
209.7047743,-32.7780128
267.8225439,-32.2393674
122.980577,-32.2222948
258.7710877,-32.2219988
267.6078375,-31.8714084
23.0329273,-31.7767515
257.3655592,-31.7677609
261.8910532,-31.4649918
108.9088591,-31.4322406
267.0849318,-31.3814613
259.8311026,-31.2805877
36.8880376,-31.2750987
261.8859092,-31.1877107
265.1202306,-30.9396369
287.8995241,-30.8725886
257.3313909,-30.8724195
256.7874187,-33.1741361
122.5309606,-33.1484232
264.9010319,-32.8586547
268.3969495,-32.6526939
262.4503853,-32.5925689
267.495173,-32.3321299
259.3896641,-31.8719581
108.1282914,-31.5570792
62.1278096,-31.5027379
265.8148844,-31.4966134
142.8392512,-31.3699853
266.3317719,-31.0966576
292.009993,-31.0714899
265.0569,-30.98941
266.2818488,-30.8998071
92.254343,-30.8903805
305.2920981,-30.862849
359.6716796,-30.6905752
130.213598,-33.2051842
191.4164339,-32.8348205
266.7459293,-32.34226
233.9571494,-32.3238216
262.0296445,-32.257083
265.7985554,-31.9943664
253.5916765,-31.9680047
202.9786186,-31.9010281
266.3774491,-31.7894282
265.1442566,-31.7723797
265.1765974,-31.7585426
265.3546616,-31.6907792
270.3739715,-31.5938937
263.2490857,-31.5637146
265.6360655,-31.5570393
39.3651666,-31.3487527
264.0599151,-31.3229146
19.2145896,-31.1046251
302.7871003,-31.0619963
345.561407,-30.9613933
269.0287718,-30.8173739
95.3591386,-30.6513077
2.9524004,-33.2467335
266.236985,-30.4194298
348.1448804,-30.2287863
0.6477966,-30.1171952
262.0934197,-29.8093991
206.4168427,-29.6835568
269.7881036,-29.5942745
262.8918852,-29.387409
270.2545692,-29.3309799
254.0253964,-29.1718051
0.3511412,-29.1465359
337.5989952,-28.6701195
35.0023956,-28.6125153
263.7862716,-28.4423311
262.7239877,-28.1723582
266.20561,-27.98009
262.6774003,-27.9313406
267.13446,-30.5510142
261.9681887,-30.1558056
345.5349631,-30.0908846
265.718012,-29.9888661
279.0499596,-29.9173184
268.551799,-29.5469823
266.1823132,-29.3172719
267.75355,-29.1754692
298.7527178,-29.0958255
268.0921945,-28.7538971
268.6493449,-28.6771733
273.6173393,-28.6128881
271.4406044,-28.2243726
264.650985,-28.0721372
231.5302599,-28.0109027
281.7704586,-27.9338278
251.6343078,-30.4653996
100.0579355,-30.2344611
271.8279027,-30.1075649
270.6620861,-29.8476368
125.2665107,-29.6947846
263.7365327,-29.5941919
158.5685939,-29.5758168
257.5494174,-29.3478076
270.6466242,-29.2894484
186.2323353,-29.0968894
196.7025252,-29.0108927
265.0646221,-29.0051021
193.890814,-28.9851417
133.7672001,-28.9486111
37.1574003,-28.7792688
272.1176127,-28.4094706
263.8391496,-28.0363819
52.0669208,-28.0312575
41.8005947,-28.0221579
184.9024325,-30.4743583
257.8669298,-30.4593658
108.4108151,-30.3939079
267.3787661,-30.3617899
254.3035208,-30.3531754
266.6049184,-27.8711699
269.5016805,-27.8002068
303.4137074,-27.4008579
272.6749198,-27.2627755
265.4783595,-27.055598
202.0417278,-26.7401977
319.8342696,-26.6797411
265.5765272,-26.6713995
118.0960994,-26.609682
268.0399277,-26.6040236
267.9040196,-26.455318
262.7047671,-26.2146995
274.5389554,-26.0598798
110.7466576,-25.8215081
265.5462851,-25.5893543
119.0044757,-25.5247031
260.8430085,-25.4909536
260.8028623,-25.3681531
271.2403262,-25.3421741
271.6493974,-25.3144633
267.543607,-27.7216209
266.8338892,-27.24478
252.7909539,-27.0697796
320.8019474,-27.010919
271.2289017,-26.6635596
271.0649263,-26.5451074
118.0863832,-26.4935249
33.7706186,-26.4508302
245.9069628,-26.3439797
5.7273992,-26.1775044
264.3323526,-26.0327697
255.2240504,-25.9550578
260.3827972,-25.7404616
272.3065282,-25.6030317
273.6400125,-25.3804711
276.1448984,-25.3621485
268.0009993,-27.5402023
268.965771,-27.4949283
272.6291356,-27.2495863
251.2053437,-27.2226604
117.6303999,-27.101779
267.8402818,-26.9123712
18.5397646,-26.776053
274.332768,-26.7024824
273.3275355,-26.6981885
194.7282376,-26.4643072
67.430395,-26.3875392
266.9728752,-26.3044579
272.2712651,-26.1826108
113.7512177,-26.1523573
8.9830131,-26.1189274
290.1395349,-25.9256389
264.1190628,-25.6766278
275.6687493,-25.475626
267.4417208,-25.3749741
276.2577076,-25.3652317
270.3540287,-27.8356795
101.6895217,-27.7498617
274.2203163,-25.1022518
246.6787939,-24.7065809
251.0751369,-24.6060048
271.0597521,-24.5156966
271.7597562,-24.3562677
271.0332879,-24.2893872
123.7528026,-24.1227099
325.1657858,-24.0224822
263.150337,-23.9726215
268.0694316,-23.9386138
268.8622658,-23.8749864
100.575668,-23.8324116
268.1896683,-23.8005144
330.084011,-23.7895366
272.384249,-23.7364515
271.0878325,-23.6310531
264.7737264,-23.6109858
124.5267426,-23.5003522
268.71779,-23.177093
132.1871899,-23.1610502
272.3702621,-23.1203134
272.3701097,-22.751287
103.6858963,-25.1160237
138.3827729,-24.8918033
54.0238281,-24.6863086
246.6681291,-24.5570109
239.4079948,-24.5034363
266.7552222,-24.501236
267.5179671,-24.483695
246.3937901,-24.4047016
344.8910068,-24.3799
260.0277258,-24.3318905
62.5589881,-24.2705888
251.7357563,-24.1967327
279.1800663,-24.1945521
316.2513624,-24.0259792
113.4989238,-23.9738563
119.0747082,-23.8944625
270.949878,-23.8566302
284.7878463,-23.7765557
270.8330472,-23.6902212
289.2189282,-23.5797839
349.0210177,-23.3791764
235.0733227,-23.212289
245.7400806,-23.0165531
272.9751759,-22.7842927
267.5493796,-25.115041
272.9305597,-24.9789563
272.6026978,-24.9403339
272.3458072,-24.9229164
198.0918081,-24.905454
272.4282862,-24.7701803
246.7532465,-24.7660838
271.6152166,-24.6926531
334.2076174,-24.6655513
83.1694455,-24.5284579
246.3718548,-24.3966409
264.241101,-24.2833563
273.792048,-24.1341987
271.5253008,-24.1281506
353.4471609,-24.0697743
79.2669639,-24.0034729
113.4633485,-23.949804
267.7767078,-23.6614034
264.8569254,-23.4324805
277.1069567,-23.375067
267.0673559,-23.1127573
245.9155133,-22.7378301
262.5122095,-22.7099724
245.2071575,-25.1131346
105.1040499,-22.1498954
264.649715,-22.034175
299.8227644,-22.0084318
109.5744516,-21.9935441
261.7352469,-21.7457141
271.0359444,-21.7057916
264.105839,-21.5180379
153.6381676,-21.3868113
275.1321973,-21.2896001
270.3807993,-21.2888748
165.2816259,-20.7868802
272.0868977,-20.7562005
343.6481259,-20.6971209
270.4974426,-20.3284172
111.1061532,-20.1786093
270.3232106,-20.1239365
111.3555425,-22.5619321
315.9470224,-22.5263881
111.2047223,-22.4950995
264.3446557,-22.1812987
132.7022313,-22.1650225
266.5813765,-21.9838658
269.9149125,-21.9539634
109.860065,-21.923821
274.3791012,-21.656184
263.4316135,-21.6179827
213.9328997,-21.5521169
269.9779968,-21.4025836
329.5268589,-21.1696558
274.8574216,-21.0732975
341.2190358,-20.9925907
30.092822,-20.9224011
270.0972098,-20.8730661
271.1167514,-20.8286892
269.8819258,-20.825812
271.5517812,-20.4546558
265.7145484,-20.3382806
271.5087647,-22.5943981
272.59138,-22.24324
270.2722063,-21.9052524
59.059903,-21.8893605
264.075344,-21.8617002
1.5678882,-21.7163486
35.8204772,-21.398679
282.8912756,-21.2560474
263.5252927,-21.149207
272.5284695,-20.7882506
271.8966596,-20.5710209
81.5417241,-20.2985151
307.2147355,-20.1731101
346.3212449,-22.4821892
47.1311365,-22.4233632
272.2052436,-19.9732031
269.9789266,-19.9217956
141.5931248,-19.7427993
185.8656571,-19.6937389
273.9882508,-19.3136388
112.8447349,-19.2760848
277.1493378,-19.0616615
114.0248314,-18.9236846
73.8601335,-18.9010322
273.3297995,-18.8993843
277.4551931,-18.8222182
275.6078622,-18.6868008
107.5395031,-18.5110763
274.5040399,-18.3056458
331.9992081,-17.7653901
181.669286,-17.6093044
228.156817,-17.5798371
34.0753301,-17.561296
114.5750629,-20.0358046
211.5424941,-20.0247685
269.6407755,-19.6437283
273.5304368,-19.6349367
271.0997274,-19.359014
113.3426226,-19.0369712
275.5027907,-18.9953844
273.8195276,-18.9051112
113.912228,-18.8412943
270.3961689,-18.7857443
270.4775586,-18.7810199
274.8672216,-18.7472102
286.5828999,-18.6555366
271.7804419,-18.5525404
107.5376212,-18.5075873
277.0592793,-18.4268812
274.8264644,-18.2456845
121.0924341,-18.2236157
274.1704996,-17.9280045
277.0159562,-17.6423021
107.0868712,-17.5533193
273.8929261,-17.4668848
143.4663246,-20.0083825
271.8603716,-19.9203739
133.9855644,-19.8578081
275.8461174,-19.1723739
272.425406,-19.072128
311.0673514,-18.6999881
266.4479627,-18.6653588
74.1176971,-18.4430555
107.5337702,-18.42214
119.749501,-18.3594417
212.2840982,-17.7956643
119.1812264,-17.7816807
188.4982199,-17.6459553
277.6437481,-17.4415074
275.0423371,-17.3277863
277.2933397,-17.3228962
126.9515472,-17.2877045
274.5290369,-16.9307247
195.2724937,-16.9177914
275.3348501,-16.7992483
44.9154179,-16.7851707
127.850759,-16.7749524
272.834867,-16.7421785
273.6716303,-16.6903805
76.1261617,-16.5820889
276.7820852,-16.4953684
198.2704177,-16.262956
120.4657059,-16.257234
273.5691214,-15.9056191
59.1910403,-15.7977506
334.4763512,-15.7851314
271.8884964,-15.7527244
276.5355749,-15.4212141
275.3434691,-14.9283576
116.8685421,-17.0652588
273.99854,-17.04835
274.3711517,-16.9841275
273.0223638,-16.9468118
4.2394282,-16.8567234
290.7990954,-16.7935216
316.6175933,-16.7708725
269.5983445,-16.7017436
113.8249499,-16.4103429
336.3974164,-16.3576185
54.0629774,-16.1129659
275.6372892,-15.9140946
274.123788,-15.594614
200.9577037,-15.4937971
273.7311485,-15.4021659
247.0248327,-15.2666096
29.5588328,-17.4415052
320.5471647,-17.2354984
358.2768536,-17.0953968
101.022796,-17.0554383
274.3882633,-16.8913723
255.0427414,-16.500165
111.1385178,-16.3877072
275.6852353,-16.2386672
164.5197241,-16.1395435
217.6791913,-16.1174857
279.0428925,-16.1147891
272.7244997,-15.9404639
273.9973838,-15.7462913
277.7943878,-15.4413648
273.9240726,-15.3896943
278.2017201,-15.3105296
270.11164,-15.2740663
275.7912987,-14.8847199
274.3236568,-14.5314604
301.9599383,-14.526672
279.8452977,-14.2519686
270.8764023,-14.1305374
278.1391016,-14.0907903
110.4711288,-14.0881905
267.7341649,-13.9893717
273.8278721,-13.8497547
255.7951819,-13.7743569
277.6273028,-13.677684
59.1447667,-13.5916194
265.9601082,-13.5154916
273.5076809,-13.5080761
336.0262151,-13.3802766
321.4744857,-13.3293765
274.5404066,-13.2993474
275.9094539,-13.1453434
312.1011026,-12.4603914
97.1214997,-12.3400272
135.9516342,-14.8550039
273.5676035,-14.8296473
254.1341352,-14.6541847
181.5568919,-14.5621168
272.6213338,-14.4595407
299.7124602,-14.3536879
275.4991815,-14.1705936
275.5412773,-14.0537119
276.9488431,-14.0506088
278.2864763,-14.0275838
353.5223542,-13.6928813
274.5144144,-13.5911964
278.4352363,-13.4535052
57.341761,-13.3867347
212.4842708,-13.2973129
109.6030822,-13.2874638
15.6769447,-13.0165992
274.6006298,-12.9267893
114.1503943,-12.7635464
273.1447424,-12.6870732
276.6779774,-12.4492521
103.1972099,-12.2915592
273.7178906,-14.8305092
278.4573043,-14.7049909
274.9154084,-14.6665629
273.04644,-14.26136
337.140735,-14.0473635
274.3082603,-13.7192718
39.4205418,-13.6965946
31.5996836,-13.3756086
276.263596,-13.2300279
51.8064656,-13.1289625
273.7113921,-13.026881
31.4229481,-12.8993603
272.9219224,-12.8143288
276.4512217,-12.6295781
357.1026203,-12.4622629
113.3548449,-14.83121
269.6406441,-14.7954628
275.3519295,-14.7370784
106.1907707,-12.2724045
275.1848783,-12.0403465
207.8822319,-11.9427708
273.9135337,-11.9229618
274.2142338,-11.907934
333.8568,-11.84893
284.977359,-11.6908786
104.7069762,-11.5100387
41.3896148,-11.4785904
123.1545323,-11.0727641
141.0265685,-10.5365878
100.0041857,-10.2059061
273.1002804,-10.0465133
279.1425423,-9.854191
310.864261,-9.8467047
54.1884472,-9.739374
281.0035316,-12.2367169
274.225737,-12.1206452
184.2285239,-11.8109959
274.3496914,-11.5962917
278.6599205,-11.3910954
173.2833181,-11.3356074
275.1614928,-11.3321839
277.3332553,-10.9529769
273.442467,-10.7857064
278.4845289,-10.5736576
249.2850125,-10.4811837
279.0155718,-10.4207856
106.4137276,-10.3898911
106.0492093,-10.3585364
331.6089609,-10.3380303
106.023777,-10.2996653
31.5450023,-10.1650369
279.1508241,-10.1053468
190.8865561,-9.9855594
278.8184728,-9.9708575
111.2736762,-9.8512972
104.4704499,-9.8157727
280.2495502,-9.7614735
278.2152547,-9.7370229
99.2333095,-12.0927165
275.4923445,-12.045816
277.3916862,-12.0293933
51.2948729,-12.0263937
131.1037406,-11.9654876
274.259721,-11.6706364
105.7266307,-11.427207
105.9606902,-11.3869248
277.6030876,-11.1527519
273.6660643,-11.1147653
278.0090496,-10.9213157
273.1076503,-10.7198568
249.3833021,-10.5403736
106.1622883,-10.4720972
112.6458183,-9.8099009
276.0697211,-12.1142894
274.5731165,-12.0895083
97.7120775,-9.5759957
319.6842966,-9.5468053
204.1973944,-9.3422963
300.0162659,-8.8868453
277.6761448,-8.4976704
279.2016324,-8.4196975
